ActionType,SubAction,Nationality,ID,ActionDate
Placements,New Family,Ethiopian,1000887,2019-03-10 13:03:52
Placements,New Family,Other,1000890,2019-03-10 14:26:00
Placements,New Family,African,1000891,2019-03-10 15:42:50
Placements,New Family,Filipina,1000892,2019-03-10 16:34:28
Placements,New Family,Other,1000893,2019-03-10 17:06:57
Placements,New Family,Filipina,1000894,2019-03-11 10:32:36
Placements,New Family,Ethiopian,1000895,2019-03-11 10:40:04
Placements,New Family,Ethiopian,1000896,2019-03-11 11:01:36
Placements,Active Family,Filipina,1000897,2019-03-11 12:11:18
Placements,New Family,Filipina,1000899,2019-03-11 12:41:49
Placements,New Family,Filipina,1000901,2019-03-11 14:11:46
Placements,Active Family,Other,1000902,2019-03-11 14:22:16
Placements,New Family,Other,1000905,2019-03-11 17:25:48
Placements,Active Family,Other,1000907,2019-03-11 19:17:51
Placements,Active Family,Ethiopian,1000911,2019-03-12 09:02:57
Placements,New Family,African,1000913,2019-03-12 13:43:02
Placements,New Family,Other,1000916,2019-03-12 14:52:54
Placements,New Family,Ethiopian,1000920,2019-03-12 16:24:52
Placements,New Family,Ethiopian,1000922,2019-03-12 18:20:06
Placements,New Family,Ethiopian,1000923,2019-03-12 18:38:59
Placements,New Family,Ethiopian,1000924,2019-03-12 18:46:28
Placements,New Family,Other,1000926,2019-03-12 20:16:37
Placements,New Family,Other,1000927,2019-03-13 11:00:47
Placements,New Family,Filipina,1000930,2019-03-13 12:07:01
Placements,New Family,African,1000933,2019-03-13 14:46:47
Placements,New Family,Ethiopian,1000934,2019-03-13 14:49:10
Placements,New Family,Filipina,1000939,2019-03-14 08:15:11
Placements,New Family,Other,1000940,2019-03-14 10:35:35
Placements,New Family,Filipina,1000942,2019-03-14 12:18:11
Placements,New Family,Filipina,1000944,2019-03-14 12:47:22
Placements,New Family,Other,1000945,2019-03-14 13:04:24
Placements,New Family,Ethiopian,1000948,2019-03-14 16:50:39
Placements,New Family,African,1000950,2019-03-14 18:28:55
Placements,New Family,Ethiopian,1000952,2019-03-14 19:08:28
Placements,New Family,Other,1000958,2019-03-14 20:29:59
Placements,New Family,Filipina,1000970,2019-03-16 08:31:44
Placements,New Family,Other,1000971,2019-03-16 10:38:32
Placements,New Family,Ethiopian,1000977,2019-03-16 12:07:06
Placements,New Family,African,1000978,2019-03-16 12:23:04
Placements,New Family,Other,1000979,2019-03-16 12:33:58
Placements,New Family,Filipina,1000982,2019-03-16 13:08:27
Placements,New Family,Other,1000983,2019-03-16 13:25:37
Placements,New Family,Filipina,1000989,2019-03-16 14:12:03
Placements,New Family,Other,1000994,2019-03-16 16:36:00
Placements,New Family,African,1001005,2019-03-17 13:56:40
Placements,New Family,Filipina,1001009,2019-03-17 16:45:29
Placements,New Family,Filipina,1001010,2019-03-17 17:09:23
Placements,New Family,Ethiopian,1001011,2019-03-17 18:58:20
Placements,New Family,Filipina,1001016,2019-03-18 13:51:23
Placements,New Family,African,1001019,2019-03-18 15:05:09
Placements,Ex-CC-Live-In,Ethiopian,1001020,2019-03-18 15:59:06
Placements,New Family,Ethiopian,1001025,2019-03-19 10:40:47
Placements,New Family,Ethiopian,1001034,2019-03-19 17:37:38
Placements,New Family,Filipina,1001040,2019-03-19 19:12:08
Placements,New Family,Filipina,1001046,2019-03-20 14:46:51
Placements,Ex-MV,Filipina,1001049,2019-03-20 16:51:33
Placements,New Family,Other,1001050,2019-03-20 16:55:20
Placements,Ex-CC-Live-In,Filipina,1001051,2019-03-20 17:37:55
Placements,New Family,Ethiopian,1001053,2019-03-20 18:29:26
Placements,New Family,Filipina,1001055,2019-03-20 19:12:59
Placements,New Family,Other,1001056,2019-03-20 19:34:13
Placements,New Family,Other,1001065,2019-03-21 11:42:14
Placements,New Family,African,1001070,2019-03-21 19:12:40
Placements,New Family,Filipina,1001071,2019-03-21 20:16:42
Placements,New Family,African,1001072,2019-03-21 20:40:35
Placements,New Family,Other,1001080,2019-03-22 14:15:34
Placements,New Family,Ethiopian,1001086,2019-03-23 11:31:26
Placements,New Family,Filipina,1001096,2019-03-23 17:59:44
Placements,New Family,Filipina,1001100,2019-03-23 20:14:05
Placements,New Family,Ethiopian,1001102,2019-03-23 20:43:33
Placements,New Family,Filipina,1001103,2019-03-24 10:49:36
Placements,New Family,Ethiopian,1001110,2019-03-24 13:32:07
Placements,New Family,Other,1001119,2019-03-25 13:26:28
Placements,New Family,Ethiopian,1001120,2019-03-25 13:52:32
Placements,Active Family,Other,1001125,2019-03-25 18:45:00
Placements,New Family,African,1001128,2019-03-26 11:54:01
Placements,New Family,Filipina,1001129,2019-03-26 11:54:34
Placements,New Family,Other,1001139,2019-03-26 20:42:41
Placements,New Family,Ethiopian,1001140,2019-03-27 09:11:03
Placements,New Family,Filipina,1001143,2019-03-27 10:16:53
Placements,New Family,Filipina,1001147,2019-03-27 14:39:56
Placements,New Family,Ethiopian,1001162,2019-03-28 21:36:42
Placements,New Family,Other,1001165,2019-03-29 13:58:51
Placements,New Family,Ethiopian,1001168,2019-03-30 11:33:51
Placements,New Family,Ethiopian,1001174,2019-03-30 16:59:43
Placements,New Family,Filipina,1001175,2019-03-30 17:20:25
Placements,New Family,Ethiopian,1001176,2019-03-30 18:04:11
Placements,New Family,Ethiopian,1001186,2019-03-31 13:08:25
Placements,New Family,Filipina,1001191,2019-04-01 14:59:51
Placements,New Family,Other,1001193,2019-04-01 17:24:07
Placements,New Family,Filipina,1001195,2019-04-01 18:26:32
Placements,Ex-CC-Live-In,African,1001198,2019-04-02 12:38:17
Placements,Ex-CC-Live-In,Filipina,1001199,2019-04-02 12:42:42
Placements,New Family,Other,1001202,2019-04-02 15:43:57
Placements,Ex-CC-Live-In,Filipina,1001203,2019-04-02 16:03:21
Placements,New Family,Other,1001204,2019-04-02 16:22:26
Placements,New Family,Ethiopian,1001205,2019-04-02 16:49:10
Placements,New Family,Filipina,1001210,2019-04-02 19:18:43
Placements,New Family,Other,1001218,2019-04-03 15:59:30
Placements,New Family,Other,1001220,2019-04-03 19:15:50
Placements,New Family,Other,1001221,2019-04-03 20:07:59
Placements,Active Family,Other,1001225,2019-04-04 13:53:35
Placements,New Family,Filipina,1001227,2019-04-04 15:24:45
Placements,New Family,Filipina,1001228,2019-04-04 17:18:49
Placements,New Family,Filipina,1001229,2019-04-04 18:10:12
Placements,New Family,Ethiopian,1001240,2019-04-06 10:07:53
Placements,New Family,Other,1001242,2019-04-06 11:43:35
Placements,New Family,Filipina,1001256,2019-04-06 16:45:41
Placements,New Family,Ethiopian,1001267,2019-04-07 14:11:12
Placements,New Family,African,1001268,2019-04-07 15:05:34
Placements,New Family,Filipina,1001276,2019-04-07 18:20:14
Placements,New Family,Filipina,1001278,2019-04-07 18:49:14
Placements,New Family,Other,1001280,2019-04-07 19:13:05
Placements,New Family,Ethiopian,1001287,2019-04-08 12:18:03
Placements,New Family,Ethiopian,1001292,2019-04-08 14:33:07
Placements,New Family,Filipina,1001293,2019-04-08 14:47:06
Placements,New Family,Ethiopian,1001301,2019-04-09 10:04:39
Placements,New Family,African,1001305,2019-04-09 11:52:51
Placements,New Family,African,1001306,2019-04-09 11:56:48
Placements,New Family,Ethiopian,1001309,2019-04-09 14:54:10
Placements,New Family,Ethiopian,1001315,2019-04-09 18:57:42
Placements,New Family,Other,1001316,2019-04-09 19:11:02
Placements,Ex-CC-Live-In,Other,1001317,2019-04-09 19:51:37
Placements,New Family,Other,1001319,2019-04-09 20:31:49
Placements,New Family,Filipina,1001325,2019-04-10 12:15:12
Placements,New Family,Other,1001327,2019-04-10 15:29:51
Placements,New Family,Filipina,1001328,2019-04-10 16:16:42
Placements,New Family,Ethiopian,1001329,2019-04-10 17:55:13
Placements,New Family,Ethiopian,1001331,2019-04-10 20:12:16
Placements,New Family,Filipina,1001333,2019-04-11 10:04:23
Placements,New Family,Filipina,1001338,2019-04-11 13:48:56
Placements,New Family,Ethiopian,1001344,2019-04-12 09:20:49
Placements,New Family,Filipina,1001359,2019-04-13 10:10:24
Placements,New Family,Ethiopian,1001361,2019-04-13 12:12:00
Placements,New Family,Ethiopian,1001365,2019-04-13 13:41:51
Placements,New Family,Other,1001367,2019-04-13 14:41:13
Placements,New Family,Ethiopian,1001368,2019-04-13 15:02:13
Placements,New Family,African,1001370,2019-04-13 16:01:02
Placements,New Family,Filipina,1001373,2019-04-13 17:34:50
Placements,New Family,Other,1001374,2019-04-13 17:49:48
Placements,New Family,Other,1001376,2019-04-13 19:00:40
Placements,New Family,Filipina,1001386,2019-04-14 12:16:23
Placements,New Family,Ethiopian,1001387,2019-04-14 12:37:56
Placements,New Family,Ethiopian,1001388,2019-04-14 13:01:48
Placements,New Family,Other,1001390,2019-04-14 14:24:04
Placements,New Family,Ethiopian,1001392,2019-04-14 18:42:29
Placements,New Family,Ethiopian,1001395,2019-04-14 20:41:25
Placements,New Family,Other,1001397,2019-04-15 11:32:40
Placements,New Family,Ethiopian,1001399,2019-04-15 13:08:46
Placements,New Family,Filipina,1001400,2019-04-15 13:45:33
Placements,New Family,Filipina,1001401,2019-04-15 17:10:29
Placements,New Family,Ethiopian,1001403,2019-04-15 19:36:57
Placements,New Family,Ethiopian,1001405,2019-04-15 20:22:28
Placements,New Family,Other,1001408,2019-04-16 09:41:56
Placements,New Family,African,1001409,2019-04-16 11:10:17
Placements,New Family,Ethiopian,1001411,2019-04-16 13:48:54
Placements,Active Family,Ethiopian,1001412,2019-04-16 14:00:05
Placements,New Family,Other,1001414,2019-04-16 15:49:42
Placements,New Family,Filipina,1001415,2019-04-16 16:09:34
Placements,New Family,Other,1001417,2019-04-16 18:44:31
Placements,New Family,Ethiopian,1001419,2019-04-17 11:12:33
Placements,Ex-CC-Live-In,Filipina,1001423,2019-04-17 14:19:26
Placements,Active Family,African,1001425,2019-04-17 20:00:50
Placements,Ex-CC-Live-In,Ethiopian,1001426,2019-04-17 20:24:49
Placements,New Family,Other,1001427,2019-04-17 20:27:37
Placements,New Family,Ethiopian,1001429,2019-04-18 08:36:37
Placements,New Family,African,1001430,2019-04-18 08:51:31
Placements,New Family,Ethiopian,1001433,2019-04-18 15:34:39
Placements,New Family,Ethiopian,1001441,2019-04-19 16:45:24
Placements,New Family,Other,1001444,2019-04-20 11:00:44
Placements,New Family,Other,1001448,2019-04-20 13:32:58
Placements,New Family,Filipina,1001457,2019-04-21 08:54:14
Placements,New Family,Filipina,1001458,2019-04-21 10:17:04
Placements,New Family,Ethiopian,1001459,2019-04-21 11:57:46
Placements,New Family,Filipina,1001460,2019-04-21 13:25:34
Placements,New Family,Filipina,1001463,2019-04-21 18:45:27
Placements,New Family,Filipina,1001465,2019-04-21 20:59:12
Placements,New Family,Ethiopian,1001466,2019-04-22 09:26:35
Placements,New Family,Other,1001469,2019-04-22 15:10:30
Placements,Ex-CC-Live-In,Other,1001470,2019-04-22 15:42:45
Placements,New Family,Ethiopian,1001472,2019-04-22 17:57:08
Placements,New Family,Other,1001475,2019-04-22 20:34:18
Placements,New Family,Ethiopian,1001477,2019-04-23 10:23:47
Placements,New Family,Ethiopian,1001481,2019-04-23 12:29:16
Placements,New Family,Ethiopian,1001483,2019-04-23 15:50:01
Placements,New Family,Filipina,1001484,2019-04-23 18:18:15
Placements,New Family,Filipina,1001485,2019-04-23 19:23:43
Placements,New Family,Filipina,1001487,2019-04-24 16:25:25
Placements,New Family,Ethiopian,1001489,2019-04-24 17:43:23
Placements,New Family,Filipina,1001495,2019-04-25 09:23:08
Placements,New Family,Filipina,1001496,2019-04-25 11:48:05
Placements,New Family,Ethiopian,1001497,2019-04-25 13:04:55
Placements,New Family,Other,1001499,2019-04-25 19:09:54
Placements,New Family,Filipina,1001500,2019-04-25 19:35:09
Placements,New Family,Ethiopian,1001509,2019-04-27 12:34:00
Placements,Active Family,Filipina,1001524,2019-04-28 14:13:33
Placements,New Family,Filipina,1001526,2019-04-28 15:55:26
Placements,New Family,Filipina,1001528,2019-04-28 17:51:45
Placements,New Family,Filipina,1001529,2019-04-28 18:31:07
Placements,Active Family,Other,1001531,2019-04-29 10:56:48
Placements,New Family,African,1001533,2019-04-29 13:42:01
Placements,New Family,Filipina,1001536,2019-04-29 14:22:11
Placements,New Family,Other,1001540,2019-04-29 18:34:33
Placements,New Family,Filipina,1001541,2019-04-29 19:06:07
Placements,New Family,Other,1001542,2019-04-29 19:34:25
Placements,New Family,African,1001543,2019-04-30 10:45:44
Placements,Active Family,Other,1001545,2019-04-30 13:20:16
Placements,New Family,Filipina,1001547,2019-04-30 14:19:39
Placements,New Family,Filipina,1001549,2019-04-30 17:22:35
Placements,New Family,Other,1001553,2019-04-30 18:57:58
Placements,New Family,African,1001555,2019-04-30 20:15:43
Placements,New Family,African,1001563,2019-05-01 12:15:43
Placements,New Family,Filipina,1001564,2019-05-01 12:22:29
Placements,New Family,Filipina,1001568,2019-05-01 15:51:58
Placements,New Family,Ethiopian,1001569,2019-05-01 16:56:55
Placements,New Family,Filipina,1001570,2019-05-01 17:17:33
Placements,New Family,Ethiopian,1001575,2019-05-02 09:53:19
Placements,New Family,Filipina,1001576,2019-05-02 10:33:12
Placements,New Family,Other,1001578,2019-05-02 11:41:49
Placements,New Family,African,1001581,2019-05-02 14:52:03
Placements,New Family,Filipina,1001582,2019-05-02 15:29:38
Placements,Active Family,Other,1001583,2019-05-02 15:35:39
Placements,New Family,African,1001586,2019-05-02 19:27:10
Placements,Ex-MV,Other,1001588,2019-05-02 20:13:27
Placements,New Family,Filipina,1001589,2019-05-02 20:18:21
Placements,New Family,Ethiopian,1001592,2019-05-02 21:28:32
Placements,New Family,Filipina,1001593,2019-05-02 21:56:46
Placements,New Family,Filipina,1001595,2019-05-03 11:54:48
Placements,New Family,African,1001614,2019-05-04 12:58:59
Placements,New Family,Filipina,1001617,2019-05-04 14:22:08
Placements,New Family,Other,1001623,2019-05-04 18:08:34
Placements,New Family,Filipina,1001629,2019-05-05 11:10:12
Placements,New Family,Other,1001630,2019-05-05 13:16:49
Placements,New Family,Ethiopian,1001633,2019-05-05 14:11:10
Placements,New Family,Other,1001634,2019-05-05 14:23:04
Placements,New Family,African,1001635,2019-05-05 14:38:14
Placements,New Family,Other,1001640,2019-05-05 16:48:15
Placements,New Family,Other,1001641,2019-05-05 16:54:34
Placements,New Family,Filipina,1001647,2019-05-05 19:28:02
Placements,New Family,Filipina,1001651,2019-05-05 22:08:57
Placements,New Family,African,1001652,2019-05-06 09:30:02
Placements,New Family,Other,1001654,2019-05-06 10:57:24
Placements,New Family,Filipina,1001656,2019-05-06 12:28:46
Placements,New Family,Filipina,1001660,2019-05-06 19:13:45
Placements,New Family,African,1001662,2019-05-07 10:09:39
Placements,New Family,Other,1001663,2019-05-07 12:37:32
Placements,Ex-CC-Live-In,Other,1001664,2019-05-07 13:38:54
Placements,New Family,Ethiopian,1001667,2019-05-07 15:45:42
Placements,New Family,African,1001669,2019-05-07 16:24:15
Placements,New Family,Ethiopian,1001670,2019-05-07 18:19:47
Placements,New Family,Filipina,1001674,2019-05-08 13:08:29
Placements,New Family,Other,1001677,2019-05-08 16:11:20
Placements,New Family,Ethiopian,1001678,2019-05-08 16:52:43
Placements,New Family,Other,1001684,2019-05-09 12:28:37
Placements,New Family,Filipina,1001687,2019-05-09 15:44:18
Placements,New Family,Filipina,1001692,2019-05-09 18:01:48
Placements,New Family,African,1001695,2019-05-10 15:29:51
Placements,New Family,Ethiopian,1001698,2019-05-10 18:50:27
Placements,Ex-CC-Live-In,Filipina,1001699,2019-05-11 10:52:07
Placements,New Family,Ethiopian,1001710,2019-05-11 13:54:18
Placements,New Family,Other,1001711,2019-05-11 14:31:57
Placements,New Family,African,1001717,2019-05-12 10:59:13
Placements,New Family,Filipina,1001720,2019-05-12 12:22:36
Placements,Ex-CC-Live-In,African,1001722,2019-05-12 16:20:24
Placements,New Family,Other,1001725,2019-05-12 18:05:03
Placements,Active Family,Other,1001727,2019-05-13 09:36:45
Placements,New Family,Other,1001733,2019-05-13 17:22:20
Placements,New Family,Other,1001735,2019-05-13 18:05:02
Placements,New Family,Other,1001738,2019-05-14 10:40:00
Placements,New Family,Filipina,1001740,2019-05-14 11:36:34
Placements,New Family,Other,1001741,2019-05-14 12:52:30
Placements,New Family,Filipina,1001742,2019-05-14 14:07:09
Placements,New Family,Filipina,1001744,2019-05-14 18:21:34
Placements,New Family,Other,1001745,2019-05-14 18:50:35
Placements,New Family,Other,1001746,2019-05-14 20:58:23
Placements,Active Family,Filipina,1001750,2019-05-15 13:59:30
Placements,New Family,Filipina,1001757,2019-05-16 08:43:33
Placements,New Family,Other,1001758,2019-05-16 10:09:03
Placements,New Family,Other,1001762,2019-05-16 16:56:27
Placements,New Family,African,1001768,2019-05-16 20:50:06
Placements,New Family,Filipina,1001779,2019-05-18 11:20:58
Placements,New Family,African,1001782,2019-05-18 13:02:30
Placements,New Family,Other,1001787,2019-05-18 16:09:24
Placements,New Family,Ethiopian,1001788,2019-05-18 16:41:20
Placements,New Family,Other,1001797,2019-05-20 09:44:56
Placements,New Family,Filipina,1001800,2019-05-20 11:44:46
Placements,New Family,Other,1001804,2019-05-20 17:12:48
Placements,Ex-CC-Live-In,Filipina,1001808,2019-05-21 09:24:55
Placements,Ex-CC-Live-In,Filipina,1001814,2019-05-21 18:10:57
Placements,New Family,Other,1001816,2019-05-22 11:05:25
Placements,New Family,Filipina,1001817,2019-05-22 11:40:26
